id;name;manufacturer;caliber;weight_grains;bc_g1;bc_g7;type;quantity;cost_per_unit;notes;bc_segments_json;source;source_version;external_id;external_ref;source_kind;evidence_level;display_name;source_label;profile_json;raw_json
3962;VRG-3;Peregrine;.456;290.0;;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.456|290.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.58, ""length_mm"": 24.9, ""tail_dia_a_mm"": 11.58, ""tail_dia_b_mm"": 10.3, ""tail_height_mm"": 4.95, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2020-05"", ""caliber"": "".456"", ""gdia"": 11.58, ""glen"": 24.9, ""gmass"": 290, ""gpressure"": 240, ""gfriction"": -100, ""gtaildiaA"": 11.58, ""gtaildiaB"": 10.3, ""gtailh"": 4.95, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3754}"
3970;VRG-3;Peregrine;.456;310.0;;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.456|310.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.58, ""length_mm"": 25.5, ""tail_dia_a_mm"": 11.58, ""tail_dia_b_mm"": 10.3, ""tail_height_mm"": 4.95, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2020-04"", ""caliber"": "".456"", ""gdia"": 11.58, ""glen"": 25.5, ""gmass"": 310, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.58, ""gtaildiaB"": 10.3, ""gtailh"": 4.95, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3763}"
3968;VRG-3;Peregrine;.457;450.0;0.292;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.457|450.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.61, ""length_mm"": 35.5, ""tail_dia_a_mm"": 11.61, ""tail_dia_b_mm"": 10.37, ""tail_height_mm"": 4.95, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2020-04"", ""caliber"": "".457"", ""gdia"": 11.61, ""glen"": 35.5, ""gmass"": 450, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.61, ""gtaildiaB"": 10.37, ""gtailh"": 4.95, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.292, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3761}"
3961;VRG-3;Peregrine;.458;250.0;;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.458|250.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 22.7, ""tail_dia_a_mm"": 11.63, ""tail_dia_b_mm"": 10.89, ""tail_height_mm"": 2.25, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2020-05"", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 22.7, ""gmass"": 250, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.63, ""gtaildiaB"": 10.89, ""gtailh"": 2.25, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3753}"
3855;Sub-Sonic;Peregrine;.458;475.0;0.324;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|Sub-Sonic|.458|475.0;reference_memory_dump;memory_extracted;Peregrine Sub-Sonic;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 42.6, ""tail_dia_a_mm"": 11.63, ""tail_dia_b_mm"": 9.89, ""tail_height_mm"": 6.0, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""Sub-Sonic"", ""lotid"": ""2020-04"", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 42.6, ""gmass"": 475, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.63, ""gtaildiaB"": 9.89, ""gtailh"": 6, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.324, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3645}"
3967;VRG-3;Peregrine;.458;500.0;0.324;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.458|500.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.63, ""length_mm"": 38.8, ""tail_dia_a_mm"": 11.6, ""tail_dia_b_mm"": 10.6, ""tail_height_mm"": 6.5, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2019-06"", ""caliber"": "".458"", ""gdia"": 11.63, ""glen"": 38.8, ""gmass"": 500, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.6, ""gtaildiaB"": 10.6, ""gtailh"": 6.5, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.324, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3768}"
3975;VRG-3;Peregrine;.474;450.0;0.286;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.474|450.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.99, ""length_mm"": 33.2, ""tail_dia_a_mm"": 11.99, ""tail_dia_b_mm"": 11.0, ""tail_height_mm"": 6.5, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2019-06"", ""caliber"": "".474"", ""gdia"": 11.99, ""glen"": 33.2, ""gmass"": 450, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.99, ""gtaildiaB"": 11, ""gtailh"": 6.5, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.286, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3769}"
3936;VRG-2;Peregrine;.474;462.0;0.286;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-2|.474|462.0;reference_memory_dump;memory_extracted;Peregrine VRG-2;Internal reference seed;"{""diameter_mm"": 12.05, ""length_mm"": 33.9, ""tail_dia_a_mm"": 12.05, ""tail_dia_b_mm"": 10.57, ""tail_height_mm"": 5.8, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-2"", ""lotid"": ""2019-06"", ""caliber"": "".474"", ""gdia"": 12.05, ""glen"": 33.9, ""gmass"": 462, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 12.05, ""gtaildiaB"": 10.57, ""gtailh"": 5.8, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.286, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3728}"
3937;VRG-2;Peregrine;.474;500.0;0.318;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-2|.474|500.0;reference_memory_dump;memory_extracted;Peregrine VRG-2;Internal reference seed;"{""diameter_mm"": 11.99, ""length_mm"": 36.5, ""tail_dia_a_mm"": 11.99, ""tail_dia_b_mm"": 11.0, ""tail_height_mm"": 6.5, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-2"", ""lotid"": ""2019-06"", ""caliber"": "".474"", ""gdia"": 11.99, ""glen"": 36.5, ""gmass"": 500, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.99, ""gtaildiaB"": 11, ""gtailh"": 6.5, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.318, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3729}"
3976;VRG-3;Peregrine;.474;500.0;0.318;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|VRG-3|.474|500.0;reference_memory_dump;memory_extracted;Peregrine VRG-3;Internal reference seed;"{""diameter_mm"": 11.99, ""length_mm"": 36.5, ""tail_dia_a_mm"": 11.99, ""tail_dia_b_mm"": 11.0, ""tail_height_mm"": 6.5, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""VRG-3"", ""lotid"": ""2019-06"", ""caliber"": "".474"", ""gdia"": 11.99, ""glen"": 36.5, ""gmass"": 500, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 11.99, ""gtaildiaB"": 11, ""gtailh"": 6.5, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.318, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3770}"
3846;Rangemaster;Peregrine;.509;750.0;0.922;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|Rangemaster|.509|750.0;reference_memory_dump;memory_extracted;Peregrine Rangemaster;Internal reference seed;"{""diameter_mm"": 12.93, ""length_mm"": 62.5, ""tail_dia_a_mm"": 12.9, ""tail_dia_b_mm"": 11.4, ""tail_height_mm"": 6.5, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""Rangemaster"", ""lotid"": ""2019-06"", ""caliber"": "".509"", ""gdia"": 12.93, ""glen"": 62.5, ""gmass"": 750, ""gpressure"": 290, ""gfriction"": -100, ""gtaildiaA"": 12.9, ""gtaildiaB"": 11.4, ""gtailh"": 6.5, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0.922, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3636}"
3843;Rangemaster;Peregrine;.509;870.0;;;;0;;Imported from internal reference seed.;;reference_memory_import;reference_memory_import.v1;;reference_memory_dump|bullet|Peregrine|Rangemaster|.509|870.0;reference_memory_dump;memory_extracted;Peregrine Rangemaster;Internal reference seed;"{""diameter_mm"": 12.93, ""length_mm"": 71.5, ""tail_dia_a_mm"": 12.9, ""tail_dia_b_mm"": 10.5, ""tail_height_mm"": 10.0, ""tail_type"": ""2"", ""ubcs"": null}";"{""id"": null, ""mname"": ""Peregrine"", ""pname"": ""Rangemaster"", ""lotid"": ""2019-08"", ""caliber"": "".509"", ""gdia"": 12.93, ""glen"": 71.5, ""gmass"": 870, ""gpressure"": 300, ""gfriction"": -100, ""gtaildiaA"": 12.9, ""gtaildiaB"": 10.5, ""gtailh"": 10, ""gtailtype"": 2, ""gdepthmax"": 0, ""g1bc"": 0, ""g7bc"": 0, ""gUBCS"": """", ""cdate"": ""2021-10-08"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""0"", ""status"": """", ""origin"": """", ""descr"": """", ""imageUuid"": """", ""geloescht"": 0, ""rowid"": 3633}"
193;VLR4;Peregrine - 2022;.172;21.0;;;2;0;;Imported Gordon bullet reference into local library.;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VLR4|.172|21.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VLR4;grt_databases;"{""bc_g1"": 0.0, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.0, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VLR4"", ""lotid"": """", ""caliber"": "".172"", ""gdia"": ""4.37"", ""glen"": ""15.30"", ""gmass"": ""21.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""4.37"", ""gtailDiaB"": ""3.53"", ""gtailh"": ""3.00"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.000"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": """", ""imageUuid"": """"}"
194;VLR5;Peregrine - 2022;.172;22.0;;;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VLR5|.172|22.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VLR5;grt_databases;"{""bc_g1"": 0.0, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.0, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VLR5"", ""lotid"": """", ""caliber"": "".172"", ""gdia"": ""4.37"", ""glen"": ""15.19"", ""gmass"": ""22.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""4.37"", ""gtailDiaB"": ""3.65"", ""gtailh"": ""3.00"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.000"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
163;VLR-4;Peregrine - 2022;.204;34.0;0.209;0.105;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VLR-4|.204|34.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VLR-4;grt_databases;"{""bc_g1"": 0.209, ""bc_g7"": 0.105, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.0, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VLR-4"", ""lotid"": """", ""caliber"": "".204"", ""gdia"": ""5.18"", ""glen"": ""17.50"", ""gmass"": ""34.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.18"", ""gtailDiaB"": ""4.40"", ""gtailh"": ""3.00"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.209"", ""g7bc"": ""0.105"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
185;VLR-5;Peregrine - 2022;.204;36.0;0.209;0.105;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VLR-5|.204|36.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VLR-5;grt_databases;"{""bc_g1"": 0.209, ""bc_g7"": 0.105, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.0, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VLR-5"", ""lotid"": """", ""caliber"": "".204"", ""gdia"": ""5.18"", ""glen"": ""17.50"", ""gmass"": ""36.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.18"", ""gtailDiaB"": ""4.40"", ""gtailh"": ""3.00"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.209"", ""g7bc"": ""0.105"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
114;Glider GRM;Peregrine - 2022;.209;132.0;0.209;0.105;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|Glider GRM|.209|132.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 Glider GRM;grt_databases;"{""bc_g1"": 0.209, ""bc_g7"": 0.105, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 5.66, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""Glider GRM"", ""lotid"": """", ""caliber"": "".209"", ""gdia"": ""5.31"", ""glen"": ""32.99"", ""gmass"": ""132.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.31"", ""gtailDiaB"": ""4.06"", ""gtailh"": ""5.66"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.209"", ""g7bc"": ""0.105"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
249;VRG-3;Peregrine - 2022;.222;45.0;0.122;;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VRG-3|.222|45.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VRG-3;grt_databases;"{""bc_g1"": 0.122, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 2.75, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VRG-3"", ""lotid"": """", ""caliber"": "".222"", ""gdia"": ""5.64"", ""glen"": ""15.80"", ""gmass"": ""45.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.64"", ""gtailDiaB"": ""5.00"", ""gtailh"": ""2.75"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.122"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
202;VRG-2;Peregrine - 2022;.222;48.0;0.122;;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VRG-2|.222|48.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VRG-2;grt_databases;"{""bc_g1"": 0.122, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 2.75, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VRG-2"", ""lotid"": """", ""caliber"": "".222"", ""gdia"": ""5.64"", ""glen"": ""15.80"", ""gmass"": ""48.0"", ""gpressure"": ""300"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.64"", ""gtailDiaB"": ""5.00"", ""gtailh"": ""2.75"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.122"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
245;VRG-3;Peregrine - 2022;.224;55.0;0.146;;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VRG-3|.224|55.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VRG-3;grt_databases;"{""bc_g1"": 0.146, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.85, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VRG-3"", ""lotid"": """", ""caliber"": "".224"", ""gdia"": ""5.69"", ""glen"": ""18.95"", ""gmass"": ""55.0"", ""gpressure"": ""290"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.69"", ""gtailDiaB"": ""4.75"", ""gtailh"": ""3.85"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.146"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
152;VLR-4;Peregrine - 2022;.224;58.0;0.288;0.144;2;0;;Imported Gordon bullet reference into local library.;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VLR-4|.224|58.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VLR-4;grt_databases;"{""bc_g1"": 0.288, ""bc_g7"": 0.144, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.7, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VLR-4"", ""lotid"": ""2020-05"", ""caliber"": "".224"", ""gdia"": ""5.69"", ""glen"": ""23.30"", ""gmass"": ""58.0"", ""gpressure"": ""290"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.69"", ""gtailDiaB"": ""4.70"", ""gtailh"": ""3.70"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.288"", ""g7bc"": ""0.144"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""GRT"", ""mdate"": """", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": """", ""imageUuid"": """"}"
201;VRG-2;Peregrine - 2022;.224;58.0;0.146;;2;0;;QL imported data, missing variables were filled with default values;;reference_import;reference_snapshot_compat_import.v1;;reference_readable|bullet|Peregrine - 2022|VRG-2|.224|58.0;reference_readable_snapshot;reference_seed;Peregrine - 2022 VRG-2;grt_databases;"{""bc_g1"": 0.146, ""bc_g7"": 0.0, ""tail_type"": null, ""tail_dia_a_mm"": null, ""tail_dia_b_mm"": null, ""tail_height_mm"": 3.85, ""ubcs"": null, ""source_mode"": ""userfile"", ""source_title"": null}";"{""source_file"": ""Peregrine-2022_by_Charlie_2022.10.28.projectile"", ""mname"": ""Peregrine - 2022"", ""pname"": ""VRG-2"", ""lotid"": """", ""caliber"": "".224"", ""gdia"": ""5.69"", ""glen"": ""18.95"", ""gmass"": ""58.0"", ""gpressure"": ""290"", ""gfriction"": ""-100"", ""gtailDiaA"": ""5.69"", ""gtailDiaB"": ""4.75"", ""gtailh"": ""3.85"", ""gtailType"": ""2"", ""gdepthmax"": ""0.00"", ""g1bc"": ""0.146"", ""g7bc"": ""0.000"", ""gUBCS"": """", ""cdate"": ""2022-10-28"", ""cby"": ""local_user"", ""mdate"": ""2022-10-27"", ""mby"": """", ""type"": """", ""mode"": ""userfile"", ""status"": ""import"", ""origin"": """", ""descr"": ""QL imported data, missing variables were filled with default values"", ""imageUuid"": """"}"
