id;manufacturer;name;display_name;caliber;weight_grains;diameter_mm;diameter_in;length_mm;length_source;recommended_twist;type;base_type;tip_type;shape_family;construction_type;inference_confidence;bc_g1;bc_g7;source;source_kind;source_label;external_id;notes
3674;Nosler;Partition PP 44745;Nosler Partition PP 44745;.458;500.0;11.63;0.4579;36.7;profile_json;;;;;;;low;0.341;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3722;Nosler;Solid 27452;Nosler Solid 27452;.458;500.0;11.63;0.4579;38.9;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.246;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3724;Nosler;Solid 28455;Nosler Solid 28455;.474;500.0;12.04;0.474;38.2;profile_json;;;;hollow_or_tipped;;monolithic;medium;0.237;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3611;Nosler;E-Tip 59765;Nosler E-Tip 59765;.710;120.0;6.71;0.2642;35.6;profile_json;;;;polymer_tip;;;medium;0.497;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
11;Nosler;RDF;;6.5mm;140.0;6.5;0.2559;;;;RDF;;;;;low;0.62;0.31;;;;;Reduced Drag Factor design
3749;Optimus Projectiles;155gr HBC HPBT;Optimus Projectiles 155gr HBC HPBT;.308;155.0;7.82;0.3079;30.99;profile_json;;;boat_tail;open_tip;;match_otm;medium;0.462;0.236;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3777;Outer Edge Projectiles;OEP-14-BBT;Outer Edge Projectiles OEP-14-BBT;.224;36.0;5.69;0.224;14.2;profile_json;;;boat_tail;;;;medium;0.121;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3807;Outer Edge Projectiles;OEP-9-BBT;Outer Edge Projectiles OEP-9-BBT;.224;51.3;5.69;0.224;21.01;profile_json;;;boat_tail;;;;medium;0.262;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3794;Outer Edge Projectiles;OEP-8-BBT;Outer Edge Projectiles OEP-8-BBT;.224;57.0;5.69;0.224;23.01;profile_json;;;boat_tail;;;;medium;0.297;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3750;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.243;65.0;6.17;0.2429;23.09;profile_json;;;boat_tail;;;;medium;0.281;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3808;Outer Edge Projectiles;OEP-9-BBT;Outer Edge Projectiles OEP-9-BBT;.243;72.0;6.17;0.2429;25.4;profile_json;;;boat_tail;;;;medium;0.326;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3800;Outer Edge Projectiles;OEP-8-T;Outer Edge Projectiles OEP-8-T;.243;73.5;6.17;0.2429;27.51;profile_json;;;;;;;low;0.197;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3795;Outer Edge Projectiles;OEP-8-BBT;Outer Edge Projectiles OEP-8-BBT;.243;80.0;6.17;0.2429;27.89;profile_json;;;boat_tail;;;;medium;0.375;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3791;Outer Edge Projectiles;OEP-7-T;Outer Edge Projectiles OEP-7-T;.243;87.0;6.17;0.2429;32.0;profile_json;;;;;;;low;0.239;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3788;Outer Edge Projectiles;OEP-7-BBT;Outer Edge Projectiles OEP-7-BBT;.243;90.0;6.17;0.2429;31.75;profile_json;;;boat_tail;;;;medium;0.457;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3787;Outer Edge Projectiles;OEP-6-T;Outer Edge Projectiles OEP-6-T;.243;104.0;6.17;0.2429;36.5;profile_json;;;;;;;low;0.299;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3751;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.257;80.0;6.53;0.2571;25.5;profile_json;;;boat_tail;;;;medium;0.313;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3801;Outer Edge Projectiles;OEP-8-T;Outer Edge Projectiles OEP-8-T;.264;110.0;6.71;0.2642;33.81;profile_json;;;;;;;low;0.245;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3796;Outer Edge Projectiles;OEP-8-BBT;Outer Edge Projectiles OEP-8-BBT;.264;112.0;6.71;0.2642;32.99;profile_json;;;boat_tail;;;;medium;0.469;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3799;Outer Edge Projectiles;OEP-8-HP;Outer Edge Projectiles OEP-8-HP;.264;112.0;6.71;0.2642;32.99;profile_json;;;;open_tip;;;medium;0.391;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3792;Outer Edge Projectiles;OEP-7-T;Outer Edge Projectiles OEP-7-T;.264;127.5;6.71;0.2642;38.4;profile_json;;;;;;;low;0.305;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3789;Outer Edge Projectiles;OEP-7-BBT;Outer Edge Projectiles OEP-7-BBT;.264;130.0;6.71;0.2642;37.9;profile_json;;;boat_tail;;;;medium;0.58;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3806;Outer Edge Projectiles;OEP-8.5-HP;Outer Edge Projectiles OEP-8.5-HP;.265;103.0;6.73;0.265;30.99;profile_json;;;;open_tip;;;medium;0.346;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3805;Outer Edge Projectiles;OEP-8.5-BBT;Outer Edge Projectiles OEP-8.5-BBT;.265;105.0;6.73;0.265;30.99;profile_json;;;boat_tail;;;;medium;0.414;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3757;Outer Edge Projectiles;OEP-10-HP;Outer Edge Projectiles OEP-10-HP;.277;110.0;7.04;0.2772;29.69;profile_json;;;;open_tip;;;medium;0.34;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3752;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.277;119.0;7.04;0.2772;30.63;profile_json;;;boat_tail;;;;medium;0.385;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3753;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.277;131.5;7.04;0.2772;31.5;profile_json;;;boat_tail;;;;medium;0.403;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3754;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.284;119.5;7.21;0.2839;30.71;profile_json;;;boat_tail;;;;medium;0.414;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3758;Outer Edge Projectiles;OEP-10-HP;Outer Edge Projectiles OEP-10-HP;.284;119.5;7.21;0.2839;30.71;profile_json;;;;open_tip;;;medium;0.361;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3815;Outer Edge Projectiles;OEP-9.5-BBT;Outer Edge Projectiles OEP-9.5-BBT;.284;130.0;7.21;0.2839;32.0;profile_json;;;boat_tail;;;;medium;0.443;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3816;Outer Edge Projectiles;OEP-9.5-HP;Outer Edge Projectiles OEP-9.5-HP;.284;130.0;7.21;0.2839;32.0;profile_json;;;;open_tip;;;medium;0.369;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3809;Outer Edge Projectiles;OEP-9-BBT;Outer Edge Projectiles OEP-9-BBT;.284;131.5;7.21;0.2839;33.3;profile_json;;;boat_tail;;;;medium;0.471;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3811;Outer Edge Projectiles;OEP-9-HP;Outer Edge Projectiles OEP-9-HP;.284;131.5;7.21;0.2839;33.3;profile_json;;;;open_tip;;;medium;0.41;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3802;Outer Edge Projectiles;OEP-8-T;Outer Edge Projectiles OEP-8-T;.284;145.0;7.21;0.2839;38.99;profile_json;;;;;;;low;0.305;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3797;Outer Edge Projectiles;OEP-8-BBT;Outer Edge Projectiles OEP-8-BBT;.284;148.0;7.21;0.2839;37.01;profile_json;;;boat_tail;;;;medium;0.568;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3817;Outer Edge Projectiles;OEP-9.5-HP;Outer Edge Projectiles OEP-9.5-HP;.285;130.0;7.24;0.285;32.0;profile_json;;;;open_tip;;;medium;0.373;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3773;Outer Edge Projectiles;OEP-12-HP;Outer Edge Projectiles OEP-12-HP;.308;132.3;7.82;0.3079;29.69;profile_json;;;;open_tip;;;medium;0.345;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3765;Outer Edge Projectiles;OEP-11-BBT;Outer Edge Projectiles OEP-11-BBT;.308;140.0;7.82;0.3079;30.51;profile_json;;;boat_tail;;;;medium;0.4;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3768;Outer Edge Projectiles;OEP-11-HP;Outer Edge Projectiles OEP-11-HP;.308;140.0;7.82;0.3079;30.51;profile_json;;;;open_tip;;;medium;0.37;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3769;Outer Edge Projectiles;OEP-11-HP;Outer Edge Projectiles OEP-11-HP;.308;150.0;7.82;0.3079;30.51;profile_json;;;;open_tip;;;medium;0.352;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3770;Outer Edge Projectiles;OEP-11-RBT-T;Outer Edge Projectiles OEP-11-RBT-T;.308;150.0;7.82;0.3079;33.4;profile_json;;;boat_tail;;;;medium;0.23;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3771;Outer Edge Projectiles;OEP-11-T;Outer Edge Projectiles OEP-11-T;.308;150.0;7.82;0.3079;33.4;profile_json;;;;;;;low;0.231;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3761;Outer Edge Projectiles;OEP-10-RBT-T;Outer Edge Projectiles OEP-10-RBT-T;.308;155.0;7.82;0.3079;35.99;profile_json;;;boat_tail;;;;medium;0.246;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3762;Outer Edge Projectiles;OEP-10-T;Outer Edge Projectiles OEP-10-T;.308;155.0;7.82;0.3079;35.99;profile_json;;;;;;;low;0.253;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3755;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.308;160.0;7.82;0.3079;34.01;profile_json;;;boat_tail;;;;medium;0.469;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3810;Outer Edge Projectiles;OEP-9-BBT 300 Norma / 300 PRC;Outer Edge Projectiles OEP-9-BBT 300 Norma / 300 PRC;.308;175.0;7.82;0.3079;38.66;profile_json;;;boat_tail;;;;medium;0.57;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3812;Outer Edge Projectiles;OEP-9-T Norma;Outer Edge Projectiles OEP-9-T Norma;.308;175.0;7.82;0.3079;40.49;profile_json;;;;;;;low;0.303;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3767;Outer Edge Projectiles;OEP-11-FN;Outer Edge Projectiles OEP-11-FN;.308;178.0;7.82;0.3079;30.0;profile_json;;;;;;;low;;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3803;Outer Edge Projectiles;OEP-8-T Norma;Outer Edge Projectiles OEP-8-T Norma;.308;198.0;7.82;0.3079;45.01;profile_json;;;;;;;low;0.36;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3798;Outer Edge Projectiles;OEP-8-BBT 300 Norma / 300 PRC;Outer Edge Projectiles OEP-8-BBT 300 Norma / 300 PRC;.308;205.0;7.82;0.3079;43.43;profile_json;;;boat_tail;;;;medium;0.672;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3793;Outer Edge Projectiles;OEP-7-T Norma;Outer Edge Projectiles OEP-7-T Norma;.308;208.0;7.82;0.3079;46.84;profile_json;;;;;;;low;0.407;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3790;Outer Edge Projectiles;OEP-7-BBT Norma;Outer Edge Projectiles OEP-7-BBT Norma;.308;215.0;7.82;0.3079;46.71;profile_json;;;boat_tail;;;;medium;0.774;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3766;Outer Edge Projectiles;OEP-11-EU-HP;Outer Edge Projectiles OEP-11-EU-HP;.323;173.0;8.2;0.3228;33.71;profile_json;;;;open_tip;;;medium;0.428;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3772;Outer Edge Projectiles;OEP-11-US-HP;Outer Edge Projectiles OEP-11-US-HP;.323;180.0;8.2;0.3228;34.7;profile_json;;;;open_tip;;;medium;0.426;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3774;Outer Edge Projectiles;OEP-12-HP;Outer Edge Projectiles OEP-12-HP;.338;161.0;8.59;0.3382;30.0;profile_json;;;;open_tip;;;medium;0.356;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3759;Outer Edge Projectiles;OEP-10-HP;Outer Edge Projectiles OEP-10-HP;.338;212.0;8.59;0.3382;37.31;profile_json;;;;open_tip;;;medium;0.479;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3760;Outer Edge Projectiles;OEP-10-HP-Win Mag;Outer Edge Projectiles OEP-10-HP-Win Mag;.338;229.0;8.59;0.3382;40.34;profile_json;;;;;;;low;0.535;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3763;Outer Edge Projectiles;OEP-10-T-Lapua;Outer Edge Projectiles OEP-10-T-Lapua;.338;231.0;8.59;0.3382;43.89;profile_json;;;;;;;low;0.332;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3756;Outer Edge Projectiles;OEP-10-BBT;Outer Edge Projectiles OEP-10-BBT;.338;234.0;8.59;0.3382;42.32;profile_json;;;boat_tail;;;;medium;0.323;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3813;Outer Edge Projectiles;OEP-9-T-Lapua;Outer Edge Projectiles OEP-9-T-Lapua;.338;255.0;8.59;0.3382;48.49;profile_json;;;;;;;low;0.381;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3779;Outer Edge Projectiles;OEP-14-HP Whelen;Outer Edge Projectiles OEP-14-HP Whelen;.357;196.0;9.07;0.3571;31.65;profile_json;;;;open_tip;;;medium;0.348;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3778;Outer Edge Projectiles;OEP-14-HP;Outer Edge Projectiles OEP-14-HP;.366;229.0;9.3;0.3661;35.38;profile_json;;;;open_tip;;;medium;0.41;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3782;Outer Edge Projectiles;OEP-16-HP;Outer Edge Projectiles OEP-16-HP;.375;202.0;9.52;0.3748;29.01;profile_json;;;;open_tip;;;medium;0.312;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3775;Outer Edge Projectiles;OEP-12-HP;Outer Edge Projectiles OEP-12-HP;.375;267.0;9.52;0.3748;36.3;profile_json;;;;open_tip;;;medium;0.424;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3764;Outer Edge Projectiles;OEP-10-T-Snipetac;Outer Edge Projectiles OEP-10-T-Snipetac;.375;349.0;9.52;0.3748;53.01;profile_json;;;;;;;low;0.424;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3814;Outer Edge Projectiles;OEP-9-T-Snipetac;Outer Edge Projectiles OEP-9-T-Snipetac;.375;395.0;9.52;0.3748;59.99;profile_json;;;;;;;low;0.501;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
3804;Outer Edge Projectiles;OEP-8-T-Snipetac 8.4 + Twist;Outer Edge Projectiles OEP-8-T-Snipetac 8.4 + Twist;.375;407.0;9.52;0.3748;61.01;profile_json;;;;;;;low;0.541;;reference_memory_import;reference_memory_dump;Internal reference seed;;Imported from internal reference seed.
